,income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,score_pos,score_neg,missing_score_pos,missing_score_neg,gender_M,gender_V,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_4.0,sect_empl_6.0,sect_empl_3.0
255,-0.2811600277512193,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.01655206941938245,1.0,0.8742209733957916,0.0,0.0,-1.4702381208101656,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.6528885797795068,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,0.7073529431337012,0.25992710264000746,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
382,-0.8697314361288263,-1.142158201533439,0.13376529029186446,-0.4090329055057807,-0.4522855472547795,0.6384820691820874,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.5902417050471633,1.0,0.39680545310422244,1.0,0.0,-1.346939082038416,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.4767307769226633,0.0,1.7086180039291816,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,0.0034633376065134227,-0.6013370648470837,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
378,-0.7986081525979021,-1.142158201533439,-0.6763397139998698,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.9447045987792375,0.0,-2.2078286038691384,0.0,1.0,1.4272892903259502,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.1971866421077317,-0.4994353526443309,-0.0634861434864751,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,1.0,0.0,-0.013549030773726302,-0.5516862642613573,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
70,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.3048066854739267,1.0,0.8742209733957916,0.0,0.0,-1.1003410044949167,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.8009688739264418,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,-0.5548262622584081,-0.6013370648470837,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
168,2.30085033788372,1.3346340551910723,1.6191638756616986,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,1.0,1.5902417050471633,1.0,0.7331941189565587,1.0,0.0,0.6258455383095778,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.7248574649148686,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,2.299835308912705,1.0,0.0,0.0,-2.155635316979464,1.2691695357551502,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
422,0.8044315399123891,0.7259840022750551,1.1810113951568106,-0.4090329055057807,2.8850357799768194,0.9236121136219244,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.947524195260545,0.0,-0.7373172424562897,1.0,0.0,-0.42219629125029384,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.075797899949888,0.08273888065248379,0.0,1.7086180039291816,-0.19291022174170488,1.6040085595268967,2.741440321982358,1.0,0.0,0.0,1.7621624684231074,0.2951281242868862,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
471,-0.8697314361288263,-1.142158201533439,-0.6845710498201036,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,1.0,0.7331941189565587,0.0,0.0,0.6258455383095778,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,1.3415456101965648,0.0,-0.35249814411961783,-0.19291022174170488,0.8201628082328324,-0.4098750849311718,0.0,0.0,0.0,0.5347985820534922,0.12849477078753976,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
425,-0.7252903984480037,1.0045086422754834,-0.6243567732812559,-0.4090329055057807,-0.4522855472547795,1.16751508768243,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.6592695792060008,1.0,-0.35224986210866466,0.0,0.0,0.7491445770813274,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.750287903895557,0.0,-0.35249814411961783,-0.19291022174170488,1.2821679732658766,1.7388942227136759,1.0,0.0,0.0,0.045036050213767366,1.3704209345793443,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
440,0.527367858652598,0.17210343778117135,0.08641523338584685,1.9517547078982285,2.192479031004742,1.0196575393670342,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.6592695792060008,1.0,-1.2800392329889014,1.0,0.0,-0.5454953300220434,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.7501472102522557,0.43240741663695076,0.0,-0.35249814411961783,-0.19291022174170488,1.850461279649539,2.56191494999309,1.0,0.0,0.0,-0.01946851256843525,0.6434820475937659,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
130,0.7168294021517307,-0.44246497481998387,0.1868295971937367,-0.4090329055057807,-0.4522855472547795,0.8986557734407588,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.268882950153854,1.0,-0.05356839748444563,0.0,0.0,0.9340931352389518,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,1.9200880970072283,0.0,-0.35249814411961783,-0.19291022174170488,1.1930261404404088,-0.4098750849311718,0.0,0.0,0.0,0.7896445487052494,1.7464862661027578,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
68,0.1704181450270294,0.32749974759389877,-0.2453214086626149,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.6233458438859283,1.0,0.39680545310422244,0.0,0.0,0.19429890260845417,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-0.12070463119302424,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,1.5670690431372765,1.2435903486258042,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
256,2.732760615999188,-0.038515013768593655,3.8898932592416355,2.1769315311423227,2.8850357799768194,1.0033142724364008,-0.20815979745000354,0.0,1.0,0.0,1.0,0.0,-0.9806283340993099,1.0,0.39680545310422244,1.0,0.0,0.255948421994329,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,0.6294933187372866,0.0,3.769734151977981,-0.19291022174170488,0.013913839952952242,3.0281538706674254,1.0,0.0,1.0,1.4552443069915086,1.2804622358088351,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
305,-0.6910539079001325,1.081936114109686,-0.2618044370477667,-0.4090329055057807,-0.4522855472547795,0.870757653861629,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,-0.05356839748444563,0.0,0.0,0.6874950576954526,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,0.8576329839948409,-0.4098750849311718,0.0,1.0,0.0,1.4606278711698848,1.2060540034595153,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
54,-0.9095721010723958,-1.142158201533439,-0.6790784442492609,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.01655206941938245,1.0,-0.05356839748444563,0.0,0.0,-1.5318876401960404,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.12070463119302424,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,0.3987979004995352,0.08039948789340218,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
216,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.01655206941938245,1.0,0.7331941189565587,0.0,0.0,1.2423407321683257,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.08591768552506986,0.0,1.7086180039291816,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,0.0,0.05334453192182224,-1.037918313359188,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
413,-0.9164137535713724,-1.142158201533439,-0.6873249624447525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,1.0,0.3048066854739267,1.0,-1.2800392329889014,0.0,0.0,-0.7304438881796679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.4303722386984823,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,0.7036245185303319,-0.9394170265074543,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
182,-0.9164137535713724,-1.142158201533439,-0.6555083315721134,2.4052515386773883,1.2163751163610201,1.0878061615764,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.6233458438859283,1.0,-0.05356839748444563,1.0,0.0,-0.48384581063616866,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,2.7501472102522557,0.7820759526214177,0.0,-0.35249814411961783,-0.19291022174170488,0.9274980598104017,-0.4098750849311718,0.0,0.0,0.0,-0.1426316549273906,-1.0835869489481467,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
149,0.8281317612723139,1.317294353138933,0.8400379498543427,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,1.0,1.0,1.0,0.0,-1.301987088992619,1.0,0.8742209733957916,0.0,0.0,0.7491445770813274,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.12070463119302424,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,1.0,0.0,0.7138822447994269,0.4433233371949069,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
121,-0.781069414813766,-0.23993809753586368,-0.6809070644680063,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-1.301987088992619,1.0,-0.05356839748444563,0.0,0.0,-1.7168361983536646,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-1.1569950196560808,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,-0.6420944582695678,0.16553080195415473,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
226,1.2425416680519448,1.34299472189067,0.9603417932088076,-0.4090329055057807,-0.4522855472547795,1.149959016590269,-0.20815979745000354,0.0,1.0,1.0,1.0,0.0,0.947524195260545,1.0,-0.7373172424562897,1.0,0.0,0.7491445770813274,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,1.4369097563741466,0.0,1.7086180039291816,6.481101834613839,1.8990842404026518,-0.4098750849311718,0.0,0.0,0.0,0.8162599851984631,-0.27609160986478254,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
479,0.48604041915463114,1.18679989192009,0.2291540523331189,2.5151732687426813,2.8850357799768194,1.149959016590269,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.3048066854739267,1.0,-2.2078286038691384,1.0,0.0,-0.42219629125029384,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,0.16538780733972144,0.0,-0.35249814411961783,-0.19291022174170488,0.9760185882511032,-0.4098750849311718,0.0,0.0,0.0,-1.4833125322857137,0.006180414825843066,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
392,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.01655206941938245,0.0,0.39680545310422244,1.0,0.0,0.19429890260845417,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,0.08591768552506986,0.0,2.9142936601685645,3.6004858999901552,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,-0.6394102989731049,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
184,-0.028784945256375722,0.48186422817102714,0.7646351070905814,-0.4090329055057807,-0.4522855472547795,1.149959016590269,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.301987088992619,0.0,0.39680545310422244,0.0,0.0,0.07099986383670456,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,-0.0380557045057866,0.0,-0.35249814411961783,-0.19291022174170488,0.5731910030879527,-0.4098750849311718,0.0,0.0,0.0,-1.2006918866570586,-0.6353820701872617,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6,0.4825920017074528,0.8157853176181307,-0.10588837346598018,-0.4090329055057807,-0.4522855472547795,1.1406677265818028,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.3379108243126916,0.0,1.0017952811895592,0.0,0.0,-0.6687943687937931,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.04475227785703656,-0.4994353526443309,-0.48944599641300757,0.0,-0.35249814411961783,-0.19291022174170488,0.013913839952952242,-0.4098750849311718,0.0,0.0,0.0,-0.657699686359615,-0.6013370648470837,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
478,-0.5308161916563022,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,4.804001599973612,0.0,0.0,1.0,0.0,0.0,-1.6233458438859283,1.0,0.7331941189565587,1.0,0.0,-1.346939082038416,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.6592461895246788,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,0.27903049478550424,-1.0874585974133315,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
215,2.4679021583620644,1.773277372863217,1.9413632025596503,-0.4090329055057807,-0.4522855472547795,0.9667991324851513,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,1.0,-1.2800392329889014,1.0,0.0,1.3039902515542006,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,2.148962047833425,0.0,-0.35249814411961783,-0.19291022174170488,0.9106185614150002,-0.4098750849311718,0.0,1.0,0.0,0.8266453271202018,0.048191853791997336,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
419,1.0252906557785417,-0.4089135391000213,1.7516871312167068,2.668369287837948,1.2163751163610201,0.9857595027915043,4.804001599973612,0.0,1.0,1.0,1.0,0.0,0.3048066854739267,0.0,1.0017952811895592,1.0,0.0,-0.11394869432091985,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.286691197821805,2.7501472102522557,0.41333458740143436,0.0,-0.35249814411961783,-0.19291022174170488,1.8554644651696752,2.4634529190992587,1.0,0.0,1.0,1.0226605091941514,0.4500384300388645,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
217,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.9806283340993099,1.0,0.1904721284239469,0.0,0.0,0.255948421994329,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.08591768552506986,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,-0.9132867785125237,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
231,-0.06850054360572523,-1.142158201533439,-0.4625865486007164,0.9021973534808237,1.2163751163610201,0.759441746621429,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.6261654403672359,0.0,0.575539508771572,1.0,0.0,-0.11394869432091985,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,2.075797899949888,0.6803541966986637,0.0,1.7086180039291816,4.158894485345221,0.3610322052376545,-0.4098750849311718,0.0,0.0,0.0,-1.4555628211890475,0.24046780565047318,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
400,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.947524195260545,1.0,0.1904721284239469,0.0,0.0,-0.3605467718644191,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.6592461895246788,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,1.1139610887123579,-0.9079394704927678,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
332,-0.9164137535713724,-1.142158201533439,-0.686406426026584,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,1.268882950153854,0.0,0.7331941189565587,0.0,0.0,0.6258455383095778,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,1.3351880004513927,0.0,-0.35249814411961783,-0.19291022174170488,1.6765762290798647,-0.4098750849311718,0.0,1.0,0.0,2.0821012926871885,0.9986503338476794,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
3,0.944322013179962,0.9833165657283965,-0.2882812255473918,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.6592695792060008,1.0,0.1904721284239469,0.0,0.0,1.3039902515542006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.7248574649148686,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,-0.33561742588765253,-0.7008847012370769,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
303,0.3606830187146294,-1.142158201533439,-0.3931129261658615,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.9806283340993099,0.0,-1.2800392329889014,0.0,0.0,0.7491445770813274,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.19063833838991764,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,-0.5158996822748979,0.15271027032063045,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
380,-0.0016009466142159583,0.4970310998795891,-0.32673417842168556,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,0.0,1.0,1.0,1.0,0.947524195260545,1.0,1.503328879651809,0.0,0.0,-0.977041965723167,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-1.4494450679339985,0.0,-0.35249814411961783,-0.19291022174170488,0.839126395454457,-0.4098750849311718,0.0,0.0,0.0,-1.2709137411309308,-0.9394170265074543,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
157,-0.15583616446671691,1.0601132024652893,-0.3639851203300249,1.8759137771291805,1.2163751163610201,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,1.0,-0.35224986210866466,1.0,0.0,-0.7304438881796679,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,0.05095083192662316,0.0,-0.35249814411961783,-0.19291022174170488,0.5183115005127276,2.406572532774419,1.0,0.0,0.0,1.1326665921172658,-0.5499433666308563,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
331,1.7204569743605604,0.7214412132419527,1.7648633307302042,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,-1.2800392329889014,0.0,0.0,1.4272892903259502,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.1971866421077317,-0.4994353526443309,1.6149228292389661,0.0,1.7086180039291816,-0.19291022174170488,0.9274980598104017,-0.4098750849311718,0.0,1.0,0.0,-1.9699739876710016,-1.845717650456642,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
181,-0.7956576246964654,-1.142158201533439,-0.6690609435296895,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.6261654403672359,0.0,0.39680545310422244,0.0,0.0,-0.052299174935045045,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.1971866421077317,-0.4994353526443309,-0.3750090209999093,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,0.6337976043054369,-0.014418623435573107,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0,1.5997601530703227,1.5236145565661832,1.8057781619676334,-0.4090329055057807,-0.4522855472547795,1.0349457809117233,-0.20815979745000354,0.0,1.0,0.0,0.0,0.0,1.5902417050471633,1.0,0.39680545310422244,1.0,0.0,-0.17559821370679465,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.075797899949888,1.9963794139492939,0.0,-0.35249814411961783,-0.19291022174170488,1.0362837108014338,2.746135418835893,1.0,0.0,1.0,-0.0932014975856279,0.19447951405622033,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
85,-0.9129854582451995,-1.142158201533439,2.535948326302129,3.142864120492215,2.8850357799768194,0.8026208726224764,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,-2.2078286038691384,1.0,0.0,-0.48384581063616866,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-0.9789819467912613,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-0.3749533503398496,-0.10917978378218515,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
111,-0.24534285302510828,0.27630246232662,-0.45313413663049307,-0.4090329055057807,-0.4522855472547795,1.0878061615764,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.6592695792060008,1.0,1.2254000342052265,0.0,0.0,0.07099986383670456,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.286691197821805,1.1253559288039623,-0.6165981913164501,0.0,-0.35249814411961783,-0.19291022174170488,1.216300232492563,-0.4098750849311718,0.0,0.0,0.0,0.3384875382862081,-0.6013370648470837,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
109,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,2.801198749166916,2.192479031004742,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,1.268882950153854,1.0,-1.2800392329889014,1.0,0.0,-1.1003410044949167,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,1.1253559288039623,-1.112491751439876,0.0,-0.35249814411961783,-0.19291022174170488,0.4592064782753845,-0.4098750849311718,0.0,0.0,0.0,-1.6331118686549453,-0.6013370648470837,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
416,-0.38206400383533723,0.048080676449654296,-0.6456474966776339,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.01655206941938245,1.0,-0.35224986210866466,0.0,0.0,1.3039902515542006,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,0.8647248793086553,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,1.0,0.0,0.9363776841429522,-0.9904896658302138,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
32,0.8921444722925665,0.9920416077000105,-0.11900806880651624,-0.4090329055057807,-0.4522855472547795,1.1309971279558835,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,1.0,-0.35224986210866466,0.0,0.0,0.9340931352389518,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-0.0380557045057866,0.0,-0.35249814411961783,-0.19291022174170488,1.078568863220692,-0.4098750849311718,0.0,1.0,0.0,-0.4564149936992219,0.11692611172886769,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
381,1.5872059704138914,1.2707316540150542,0.23213172623339146,-0.4090329055057807,-0.4522855472547795,0.870757653861629,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.6261654403672359,1.0,1.0017952811895592,0.0,0.0,0.5025464995378282,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,1.1567365740748754,2.6010198999686174,1.0,0.0,1.0,-0.4165698575043889,0.07063733286349672,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
438,-0.27811191405431784,0.29429844287213375,-0.5912564289982791,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.6261654403672359,1.0,0.39680545310422244,0.0,0.0,-1.5935371595819152,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077317,-0.4994353526443309,-0.9980547760267776,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451985,-0.4098750849311718,0.0,0.0,0.0,-1.1676959662058128,-0.10917978378218515,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
266,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,0.870757653861629,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.947524195260545,1.0,-0.05356839748444563,0.0,0.0,0.07099986383670456,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,1.18111913819028,-0.4098750849311718,0.0,0.0,0.0,1.3177691246143477,1.8287043703368306,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
