,income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,score_pos,score_neg,missing_score_pos,missing_score_neg,gender_M,gender_V,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,client_segment_5.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_4.0,sect_empl_6.0,sect_empl_3.0,outcome_profit
174,0.8948715916063942,0.3146315680908695,1.004098705173696,2.175740511595324,1.21637511636102,1.1838594825513766,4.8040015999736125,0.0,0.0,1.0,1.0,0.0,-0.3379108243126916,1.0,1.118261499304184,1.0,0.0,0.07099986383670456,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,2.750147210252256,0.20353346581075416,0.0,1.7086180039291816,-0.19291022174170488,1.2047513492795423,2.739620826349144,1.0,0.0,0.0,-1.2058596396818813,-1.541086433901648,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.763168696579847
389,-0.5784386237109621,-0.0010076997140457675,-0.6314199395412874,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.3048066854739267,0.0,0.3968054531042224,0.0,0.0,1.180691212782451,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.04475227785703656,-0.4994353526443309,0.7502879038955571,0.0,-0.35249814411961783,-0.19291022174170488,1.5465622555610627,-0.4098750849311718,0.0,1.0,0.0,2.0791367484498,-0.7008847012370769,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.076796429861848
198,-0.8632839574959222,0.9968945530492196,-0.6600121890080377,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,1.0,0.7331941189565587,0.0,0.0,-1.6551866789677898,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.12070463119302426,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.3987979004995352,0.08039948789340218,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.462774548355594
208,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-1.301987088992619,0.0,-1.2800392329889014,0.0,0.0,1.3656397709400754,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.08591768552506986,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,-0.6616792591056778,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7.447690440935323
255,-0.2811600277512193,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.01655206941938245,1.0,0.8742209733957916,0.0,0.0,-1.4702381208101656,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.6528885797795068,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,0.7073529431337012,0.25992710264000746,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7.440354819498116
382,-0.8697314361288263,-1.142158201533439,0.13376529029186446,-0.4090329055057807,-0.4522855472547795,0.6384820691820874,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,1.5902417050471631,1.0,0.3968054531042224,1.0,0.0,-1.346939082038416,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-0.4767307769226633,0.0,1.7086180039291816,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,0.003463337606513423,-0.6013370648470837,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,7.233749826006447
378,-0.7986081525979021,-1.142158201533439,-0.6763397139998698,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.9447045987792373,0.0,-2.2078286038691384,0.0,1.0,1.4272892903259502,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.1971866421077315,-0.4994353526443309,-0.0634861434864751,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,1.0,0.0,-0.013549030773726302,-0.5516862642613573,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.647593350162875
70,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.3048066854739267,1.0,0.8742209733957916,0.0,0.0,-1.100341004494917,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.8009688739264418,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,-0.5548262622584081,-0.6013370648470837,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.374852217997371
168,2.30085033788372,1.3346340551910725,1.6191638756616986,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,1.0,1.5902417050471631,1.0,0.7331941189565587,1.0,0.0,0.6258455383095778,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.7248574649148686,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,2.299835308912705,1.0,0.0,0.0,-2.155635316979464,1.2691695357551502,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,8.134921480259871
422,0.8044315399123891,0.7259840022750551,1.1810113951568106,-0.4090329055057807,2.88503577997682,0.9236121136219244,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.947524195260545,0.0,-0.7373172424562897,1.0,0.0,-0.42219629125029373,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.0757978999498885,0.08273888065248379,0.0,1.7086180039291816,-0.19291022174170488,1.6040085595268967,2.741440321982358,1.0,0.0,0.0,1.7621624684231074,0.2951281242868862,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.320916448053834
471,-0.8697314361288263,-1.142158201533439,-0.6845710498201036,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,1.0,0.7331941189565587,0.0,0.0,0.6258455383095778,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,1.3415456101965648,0.0,-0.35249814411961783,-0.19291022174170488,0.8201628082328324,-0.4098750849311718,0.0,0.0,0.0,0.5347985820534922,0.12849477078753976,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.037415056437432
425,-0.7252903984480037,1.0045086422754834,-0.6243567732812559,-0.4090329055057807,-0.4522855472547795,1.16751508768243,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.6592695792060008,1.0,-0.35224986210866466,0.0,0.0,0.7491445770813274,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,0.7502879038955571,0.0,-0.35249814411961783,-0.19291022174170488,1.2821679732658766,1.738894222713676,1.0,0.0,0.0,0.045036050213767366,1.3704209345793443,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.386548498702326
440,0.5273678586525979,0.17210343778117135,0.08641523338584685,1.9517547078982285,2.192479031004742,1.0196575393670342,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.6592695792060008,1.0,-1.2800392329889014,1.0,0.0,-0.5454953300220434,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.750147210252256,0.4324074166369508,0.0,-0.35249814411961783,-0.19291022174170488,1.850461279649539,2.5619149499930898,1.0,0.0,0.0,-0.01946851256843525,0.6434820475937659,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.257131723944814
130,0.7168294021517307,-0.4424649748199839,0.1868295971937367,-0.4090329055057807,-0.4522855472547795,0.8986557734407588,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,1.268882950153854,1.0,-0.05356839748444563,0.0,0.0,0.9340931352389518,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,1.9200880970072285,0.0,-0.35249814411961783,-0.19291022174170488,1.1930261404404088,-0.4098750849311718,0.0,0.0,0.0,0.7896445487052494,1.7464862661027578,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.178646433894305
68,0.1704181450270294,0.3274997475938988,-0.2453214086626149,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.6233458438859285,1.0,0.3968054531042224,0.0,0.0,0.19429890260845414,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-0.12070463119302426,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,1.5670690431372765,1.2435903486258042,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,8.16031411645921
256,2.732760615999188,-0.038515013768593655,3.889893259241636,2.1769315311423227,2.88503577997682,1.0033142724364008,-0.20815979745000354,0.0,1.0,0.0,1.0,0.0,-0.98062833409931,1.0,0.3968054531042224,1.0,0.0,0.255948421994329,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,0.6294933187372866,0.0,3.7697341519779815,-0.19291022174170488,0.013913839952952242,3.0281538706674254,1.0,0.0,1.0,1.4552443069915086,1.2804622358088351,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,9.513949437107296
305,-0.6910539079001325,1.081936114109686,-0.2618044370477667,-0.4090329055057807,-0.4522855472547795,0.8707576538616291,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.3379108243126916,1.0,-0.05356839748444563,0.0,0.0,0.6874950576954526,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.5659172212855654,0.0,-0.35249814411961783,-0.19291022174170488,0.8576329839948409,-0.4098750849311718,0.0,1.0,0.0,1.4606278711698848,1.2060540034595153,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.244862434139502
54,-0.9095721010723958,-1.142158201533439,-0.6790784442492609,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.01655206941938245,1.0,-0.05356839748444563,0.0,0.0,-1.5318876401960404,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.12070463119302426,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,0.3987979004995352,0.08039948789340218,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.63136646150721
216,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.01655206941938245,1.0,0.7331941189565587,0.0,0.0,1.2423407321683255,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.08591768552506986,0.0,1.7086180039291816,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,1.0,0.0,0.05334453192182224,-1.037918313359188,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7.484098190203467
413,-0.9164137535713724,-1.142158201533439,-0.6873249624447525,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,1.0,0.3048066854739267,1.0,-1.2800392329889014,0.0,0.0,-0.7304438881796679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.4303722386984823,0.0,-0.35249814411961783,-0.19291022174170488,-1.1691267875710494,-0.4098750849311718,0.0,0.0,0.0,0.7036245185303319,-0.9394170265074544,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.479648537253141
182,-0.9164137535713724,-1.142158201533439,-0.6555083315721134,2.4052515386773883,1.21637511636102,1.0878061615763999,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.6233458438859285,1.0,-0.05356839748444563,1.0,0.0,-0.4838458106361687,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.286691197821805,2.750147210252256,0.7820759526214177,0.0,-0.35249814411961783,-0.19291022174170488,0.9274980598104016,-0.4098750849311718,0.0,0.0,0.0,-0.1426316549273906,-1.0835869489481469,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.458862640924066
149,0.8281317612723139,1.317294353138933,0.8400379498543427,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,1.0,1.0,1.0,0.0,-1.301987088992619,1.0,0.8742209733957916,0.0,0.0,0.7491445770813274,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.12070463119302426,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,1.0,0.0,0.7138822447994269,0.4433233371949069,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,8.48391215268669
121,-0.781069414813766,-0.2399380975358637,-0.6809070644680063,-0.4090329055057807,-0.4522855472547795,0.4744221194645875,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-1.301987088992619,1.0,-0.05356839748444563,0.0,0.0,-1.7168361983536646,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-1.1569950196560808,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,-0.6420944582695678,0.16553080195415473,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,8.130464451443105
226,1.2425416680519448,1.3429947218906702,0.9603417932088076,-0.4090329055057807,-0.4522855472547795,1.1499590165902691,-0.20815979745000354,0.0,1.0,1.0,1.0,0.0,0.947524195260545,1.0,-0.7373172424562897,1.0,0.0,0.7491445770813274,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,1.4369097563741466,0.0,1.7086180039291816,6.481101834613839,1.899084240402652,-0.4098750849311718,0.0,0.0,0.0,0.8162599851984631,-0.2760916098647825,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.044807626555415
479,0.4860404191546312,1.18679989192009,0.2291540523331189,2.5151732687426813,2.88503577997682,1.1499590165902691,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.3048066854739267,1.0,-2.2078286038691384,1.0,0.0,-0.42219629125029373,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,0.16538780733972144,0.0,-0.35249814411961783,-0.19291022174170488,0.9760185882511032,-0.4098750849311718,0.0,0.0,0.0,-1.4833125322857137,0.006180414825843065,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.567827481872956
392,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,-0.01655206941938245,0.0,0.3968054531042224,1.0,0.0,0.19429890260845414,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,0.08591768552506986,0.0,2.9142936601685645,3.6004858999901552,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,-0.6394102989731049,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7.564465313167063
184,-0.02878494525637572,0.4818642281710272,0.7646351070905814,-0.4090329055057807,-0.4522855472547795,1.1499590165902691,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-1.301987088992619,0.0,0.3968054531042224,0.0,0.0,0.07099986383670456,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,-0.0380557045057866,0.0,-0.35249814411961783,-0.19291022174170488,0.5731910030879527,-0.4098750849311718,0.0,0.0,0.0,-1.2006918866570586,-0.6353820701872617,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.375718012988609
6,0.4825920017074528,0.8157853176181307,-0.10588837346598018,-0.4090329055057807,-0.4522855472547795,1.1406677265818028,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,-0.3379108243126916,0.0,1.0017952811895592,0.0,0.0,-0.6687943687937931,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.04475227785703656,-0.4994353526443309,-0.4894459964130076,0.0,-0.35249814411961783,-0.19291022174170488,0.013913839952952242,-0.4098750849311718,0.0,0.0,0.0,-0.657699686359615,-0.6013370648470837,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.358105816744296
478,-0.5308161916563022,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,4.8040015999736125,0.0,0.0,1.0,0.0,0.0,-1.6233458438859285,1.0,0.7331941189565587,1.0,0.0,-1.346939082038416,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.6592461895246788,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,0.27903049478550424,-1.0874585974133315,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7.900299417670293
215,2.4679021583620644,1.7732773728632167,1.9413632025596503,-0.4090329055057807,-0.4522855472547795,0.9667991324851511,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.01655206941938245,1.0,-1.2800392329889014,1.0,0.0,1.3039902515542006,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,2.1489620478334253,0.0,-0.35249814411961783,-0.19291022174170488,0.9106185614150002,-0.4098750849311718,0.0,1.0,0.0,0.8266453271202018,0.048191853791997336,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7.1799064243800546
419,1.0252906557785415,-0.4089135391000213,1.7516871312167068,2.6683692878379484,1.21637511636102,0.9857595027915044,4.8040015999736125,0.0,1.0,1.0,1.0,0.0,0.3048066854739267,0.0,1.0017952811895592,1.0,0.0,-0.11394869432091985,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.286691197821805,2.750147210252256,0.4133345874014344,0.0,-0.35249814411961783,-0.19291022174170488,1.8554644651696752,2.4634529190992587,1.0,0.0,1.0,1.0226605091941514,0.4500384300388645,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.473234831987438
217,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.98062833409931,1.0,0.1904721284239469,0.0,0.0,0.255948421994329,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,0.08591768552506986,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,0.05334453192182224,-0.9132867785125236,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7.511687703989973
231,-0.06850054360572523,-1.142158201533439,-0.4625865486007164,0.9021973534808236,1.21637511636102,0.759441746621429,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.6261654403672359,0.0,0.575539508771572,1.0,0.0,-0.11394869432091985,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,2.0757978999498885,0.6803541966986637,0.0,1.7086180039291816,4.158894485345221,0.3610322052376545,-0.4098750849311718,0.0,0.0,0.0,-1.4555628211890477,0.2404678056504732,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.275412659163873
400,-0.9164137535713724,0.9908658127243926,-0.6882440653362345,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,1.0,0.0,0.947524195260545,1.0,0.1904721284239469,0.0,0.0,-0.3605467718644191,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04475227785703656,-0.4994353526443309,-1.6592461895246788,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,1.113961088712358,-0.9079394704927678,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,7.302969906975524
332,-0.9164137535713724,-1.142158201533439,-0.6864064260265839,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,1.268882950153854,0.0,0.7331941189565587,0.0,0.0,0.6258455383095778,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.04475227785703656,-0.4994353526443309,1.3351880004513927,0.0,-0.35249814411961783,-0.19291022174170488,1.6765762290798647,-0.4098750849311718,0.0,1.0,0.0,2.0821012926871885,0.9986503338476794,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6.867402079666655
3,0.944322013179962,0.9833165657283964,-0.2882812255473918,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.6592695792060008,1.0,0.1904721284239469,0.0,0.0,1.3039902515542006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,0.7248574649148686,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,-0.3356174258876525,-0.7008847012370769,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.740987612147906
303,0.3606830187146294,-1.142158201533439,-0.3931129261658615,-0.4090329055057807,-0.4522855472547795,-1.0942955726069603,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,-0.98062833409931,0.0,-1.2800392329889014,0.0,0.0,0.7491445770813274,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1971866421077315,-0.4994353526443309,-0.19063833838991764,0.0,-0.35249814411961783,-0.19291022174170488,-1.4805184199790682,-0.4098750849311718,0.0,0.0,0.0,-0.5158996822748979,0.15271027032063045,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,8.182622870448812
380,-0.0016009466142159585,0.4970310998795891,-0.3267341784216856,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,0.0,1.0,1.0,1.0,0.947524195260545,1.0,1.503328879651809,0.0,0.0,-0.977041965723167,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.04475227785703656,-0.4994353526443309,-1.4494450679339983,0.0,-0.35249814411961783,-0.19291022174170488,0.8391263954544571,-0.4098750849311718,0.0,0.0,0.0,-1.2709137411309308,-0.9394170265074544,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6.814042107421027
157,-0.15583616446671691,1.0601132024652893,-0.3639851203300249,1.8759137771291805,1.21637511636102,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,0.0,0.0,0.947524195260545,1.0,-0.35224986210866466,1.0,0.0,-0.7304438881796679,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,-0.4994353526443309,0.05095083192662316,0.0,-0.35249814411961783,-0.19291022174170488,0.5183115005127276,2.406572532774419,1.0,0.0,0.0,1.1326665921172658,-0.5499433666308563,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.317490480634421
331,1.7204569743605604,0.7214412132419527,1.7648633307302042,-0.4090329055057807,-0.4522855472547795,0.9236121136219244,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,-1.2800392329889014,0.0,0.0,1.4272892903259502,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.1971866421077315,-0.4994353526443309,1.614922829238966,0.0,1.7086180039291816,-0.19291022174170488,0.9274980598104016,-0.4098750849311718,0.0,1.0,0.0,-1.9699739876710016,-1.845717650456642,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.227640814706028
181,-0.7956576246964654,-1.142158201533439,-0.6690609435296895,-0.4090329055057807,-0.4522855472547795,0.759441746621429,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,0.6261654403672359,0.0,0.3968054531042224,0.0,0.0,-0.05229917493504505,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.1971866421077315,-0.4994353526443309,-0.3750090209999093,0.0,-0.35249814411961783,-0.19291022174170488,-0.9481909083451984,-0.4098750849311718,0.0,0.0,0.0,0.6337976043054369,-0.014418623435573109,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7.721347599814917
0,1.5997601530703227,1.5236145565661832,1.8057781619676332,-0.4090329055057807,-0.4522855472547795,1.0349457809117233,-0.20815979745000354,0.0,1.0,0.0,0.0,0.0,1.5902417050471631,1.0,0.3968054531042224,1.0,0.0,-0.17559821370679465,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,2.0757978999498885,1.9963794139492936,0.0,-0.35249814411961783,-0.19291022174170488,1.0362837108014338,2.7461354188358933,1.0,0.0,1.0,-0.0932014975856279,0.19447951405622035,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,7.268211554964676
85,-0.9129854582451996,-1.142158201533439,2.535948326302129,3.1428641204922148,2.88503577997682,0.8026208726224764,-0.20815979745000354,0.0,0.0,0.0,0.0,0.0,0.947524195260545,1.0,-2.2078286038691384,1.0,0.0,-0.4838458106361687,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.286691197821805,-0.4994353526443309,-0.9789819467912612,0.0,-0.35249814411961783,-0.19291022174170488,-0.7768197266687766,-0.4098750849311718,0.0,0.0,0.0,-0.3749533503398496,-0.10917978378218517,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,8.41968364138421
111,-0.2453428530251083,0.27630246232662,-0.453134136630493,-0.4090329055057807,-0.4522855472547795,1.0878061615763999,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,-0.6592695792060008,1.0,1.2254000342052265,0.0,0.0,0.07099986383670456,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.286691197821805,1.1253559288039623,-0.6165981913164501,0.0,-0.35249814411961783,-0.19291022174170488,1.216300232492563,-0.4098750849311718,0.0,0.0,0.0,0.3384875382862081,-0.6013370648470837,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6.955489790052141
109,-0.9164137535713724,-1.142158201533439,-0.6882440653362345,2.801198749166916,2.192479031004742,1.1838594825513766,-0.20815979745000354,0.0,0.0,1.0,1.0,0.0,1.268882950153854,1.0,-1.2800392329889014,1.0,0.0,-1.100341004494917,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.286691197821805,1.1253559288039623,-1.112491751439876,0.0,-0.35249814411961783,-0.19291022174170488,0.4592064782753845,-0.4098750849311718,0.0,0.0,0.0,-1.6331118686549453,-0.6013370648470837,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.315448774126108
